Name,Symbol,Sector,Exchange,Country
Simplify U.S. Equity PLUS GBTC ETF,SPBC,,NGM,
CrossingBridge Pre-Merger SPAC ETF,SPC,,NGM,
SuperCom Ltd.,SPCB,Industrials,NCM,Israel
SPAC and New Issue ETF,SPCX,,NGM,
"South Plains Financial, Inc.",SPFI,Financial Services,NMS,United States
"Sacks Parente Golf, Inc.",SPGC,Consumer Cyclical,NCM,United States
"SPI Energy Co., Ltd.",SPI,Technology,NCM,United States
Spark I Acquisition Corporation,SPKL,Financial Services,NGM,United States
Spark I Acquisition Corporation,SPKLU,Financial Services,NGM,United States
Spark I Acquisition Corporation,SPKLW,Financial Services,NGM,United States
Sapiens International Corporation N.V.,SPNS,Technology,NMS,Israel
"Spok Holdings, Inc.",SPOK,Healthcare,NMS,United States
Simpple Ltd.,SPPL,Technology,NCM,Singapore
"Spruce Biosciences, Inc.",SPRB,Healthcare,NMS,United States
SciSparc Ltd.,SPRC,Healthcare,NCM,Israel
"Spero Therapeutics, Inc.",SPRO,Healthcare,NMS,United States
Spear Alpha ETF,SPRX,,NGM,
"ARS Pharmaceuticals, Inc.",SPRY,Healthcare,NGM,United States
"SPS Commerce, Inc.",SPSC,Technology,NMS,United States
"Sprout Social, Inc.",SPT,Technology,NCM,United States
SpartanNash Company,SPTN,Consumer Defensive,NMS,United States
"Sportsman's Warehouse Holdings, Inc.",SPWH,Consumer Cyclical,NMS,United States
Tradr 2X Long SPY Weekly ETF,SPYB,,NGM,
Tradr 2X Long SPY Monthly ETF,SPYM,,NGM,
"Presidio Property Trust, Inc.",SQFT,Real Estate,NCM,United States
"Presidio Property Trust, Inc.",SQFTP,Real Estate,NCM,United States
"Presidio Property Trust, Inc.",SQFTW,Real Estate,NCM,United States
Royce Quant Small-Cap Quality Value ETF,SQLV,,NGM,
ProShares UltraPro Short QQQ,SQQQ,,NGM,
Sportradar Group AG,SRAD,Technology,NMS,Switzerland
"SR Bancorp, Inc.",SRBK,Financial Services,NCM,United States
1st Source Corporation,SRCE,Financial Services,NMS,United States
"Stericycle, Inc.",SRCL,Industrials,NMS,United States
"Surmodics, Inc.",SRDX,Healthcare,NMS,United States
Global X SuperDividend REIT ETF,SRET,,NGM,
"SRM Entertainment, Inc.",SRM,Consumer Cyclical,NCM,United States
"Sarepta Therapeutics, Inc.",SRPT,Healthcare,NMS,United States
Scholar Rock Holding Corporation,SRRK,Healthcare,NMS,United States
"Sensus Healthcare, Inc.",SRTS,Healthcare,NCM,United States
"Surrozen, Inc.",SRZN,Healthcare,NCM,United States
"Surrozen, Inc.",SRZNW,Healthcare,NCM,United States
Summit State Bank,SSBI,Financial Services,NGM,United States
"Southern States Bancshares, Inc.",SSBK,Financial Services,NMS,United States
Silver Spike Investment Corp.,SSIC,Financial Services,NGM,United States
"STRATA Skin Sciences, Inc.",SSKN,Healthcare,NCM,United States
"SS&C Technologies Holdings, Inc.",SSNC,Technology,NMS,United States
The E.W. Scripps Company,SSP,Communication Services,NMS,United States
SSR Mining Inc.,SSRM,Basic Materials,NMS,United States
SuRo Capital Corp.,SSSS,Financial Services,NMS,United States
SuRo Capital Corp. 6.00% Notes due 2026,SSSSL,,NGM,
"SoundThinking, Inc.",SSTI,Technology,NCM,United States
Stratasys Ltd.,SSYS,Technology,NMS,United States
STAAR Surgical Company,STAA,Healthcare,NGM,United States
"Staffing 360 Solutions, Inc.",STAF,Industrials,NCM,United States
"S&T Bancorp, Inc.",STBA,Financial Services,NMS,United States
Starbox Group Holdings Ltd.,STBX,Communication Services,NCM,Malaysia
"Steel Connect, Inc.",STCN,Industrials,NCM,United States
Santech Holdings Limited,STEC,Technology,NGM,China
StepStone Group Inc.,STEP,Financial Services,NMS,United States
Sterling Check Corp.,STER,Technology,NMS,United States
Stagwell Inc.,STGW,Communication Services,NMS,United States
Star Holdings,STHO,Real Estate,NGM,United States
Solidion Technology Inc.,STI,Industrials,NGM,United States
"Neuronetics, Inc.",STIM,Healthcare,NGM,United States
Steakholder Foods Ltd.,STKH,Consumer Defensive,NCM,Israel
SunOpta Inc.,STKL,Consumer Defensive,NMS,United States
"The ONE Group Hospitality, Inc.",STKS,Consumer Cyclical,NCM,United States
"Steel Dynamics, Inc.",STLD,Basic Materials,NMS,United States
StoneCo Ltd.,STNE,Technology,NMS,Cayman Islands
"Stoke Therapeutics, Inc.",STOK,Healthcare,NMS,United States
"Strategic Education, Inc.",STRA,Consumer Defensive,NMS,United States
"Sterling Infrastructure, Inc.",STRL,Industrials,NMS,United States
"Streamline Health Solutions, Inc.",STRM,Healthcare,NCM,United States
"Sutro Biopharma, Inc.",STRO,Healthcare,NGM,United States
"Star Equity Holdings, Inc.",STRR,Healthcare,NGM,United States
"Star Equity Holdings, Inc.",STRRP,Healthcare,NGM,United States
Stratus Properties Inc.,STRS,Real Estate,NMS,United States
Strattec Security Corporation,STRT,Consumer Cyclical,NGM,United States
"Sharps Technology, Inc.",STSS,Healthcare,NCM,United States
"Sharps Technology, Inc.",STSSW,Healthcare,NCM,United States
"Shattuck Labs, Inc.",STTK,Healthcare,NMS,United States
Seagate Technology Holdings plc,STX,Technology,NMS,Singapore
SU Group Holdings Limited,SUGP,Industrials,NCM,Hong Kong
"Sunrise Realty Trust, Inc.",SUNS,Real Estate,NCM,United States
"Supernus Pharmaceuticals, Inc.",SUPN,Healthcare,NGM,United States
"SurgePays, Inc.",SURG,Technology,NCM,United States
"SurgePays, Inc.",SURGW,Technology,NCM,United States
iShares ESG 1-5 Year USD Corporate Bond ETF,SUSB,,NGM,
iShares ESG USD Corporate Bond ETF,SUSC,,NGM,
iShares ESG MSCI USA Leaders ETF,SUSL,,NGM,
SolarBank Corporation,SUUN,Utilities,NGM,Canada
Sinovac Biotech Ltd.,SVA,,NMS,
Service Properties Trust,SVC,Real Estate,NMS,United States
"Silvaco Group, Inc.",SVCO,Technology,NMS,United States
Spring Valley Acquisition Corp. II,SVII,Financial Services,NGM,United States
Spring Valley Acquisition Corp. II,SVIIR,,NGM,United States
Spring Valley Acquisition Corp. II,SVIIU,Financial Services,NGM,United States
Spring Valley Acquisition Corp. II,SVIIW,Financial Services,NGM,United States
SRIVARU Holding Limited,SVMH,Consumer Cyclical,NGM,Cayman Islands
SRIVARU Holding Limited,SVMHW,Consumer Cyclical,NCM,Cayman Islands
Savara Inc.,SVRA,Healthcare,NMS,United States
SaverOne 2014 Ltd.,SVRE,Technology,NCM,Israel
SaverOne 2014 Ltd.,SVREW,Technology,NCM,Israel
"Stran & Company, Inc.",SWAG,Communication Services,NCM,United States
"Stran & Company, Inc.",SWAGW,Communication Services,NCM,United States
"Smith & Wesson Brands, Inc.",SWBI,Industrials,NMS,United States
"Latham Group, Inc.",SWIM,Industrials,NMS,United States
Solowin Holdings,SWIN,Financial Services,NCM,Hong Kong
SWK Holdings Corporation,SWKH,Financial Services,NGM,United States
SWK Holdings Corporation 9.00% Senior Notes due 2027,SWKHL,,NGM,
"Skyworks Solutions, Inc.",SWKS,Technology,NMS,United States
"SpringWorks Therapeutics, Inc.",SWTX,Healthcare,NMS,United States
Swvl Holdings Corp.,SWVL,Technology,NCM,United Arab Emirates
Swvl Holdings Corp.,SWVLW,,NCM,
"China SXT Pharmaceuticals, Inc.",SXTC,Healthcare,NCM,China
"60 Degrees Pharmaceuticals, Inc.",SXTP,Healthcare,NCM,United States
"60 Degrees Pharmaceuticals, Inc.",SXTPW,,NCM,
So-Young International Inc.,SY,Healthcare,NGM,China
"Stock Yards Bancorp, Inc.",SYBT,Financial Services,NMS,United States
"Synlogic, Inc.",SYBX,Healthcare,NCM,United States
Symbotic Inc.,SYM,Industrials,NGM,United States
Synaptics Incorporated,SYNA,Technology,NMS,United States
"Sypris Solutions, Inc.",SYPR,Consumer Cyclical,NGM,United States
Syra Health Corp.,SYRA,Healthcare,NCM,United States
"Spyre Therapeutics, Inc.",SYRE,Healthcare,NMS,United States
"Syros Pharmaceuticals, Inc.",SYRS,Healthcare,NMS,United States
"SYLA Technologies Co., Ltd.",SYT,Technology,NCM,Japan
Siyata Mobile Inc.,SYTA,Technology,NCM,Canada
Siyata Mobile Inc.,SYTAW,Technology,NCM,Canada
TransAct Technologies Incorporated,TACT,Technology,NGM,United States
Taitron Components Incorporated,TAIT,Technology,NCM,United States
"Talkspace, Inc.",TALK,Healthcare,NCM,United States
"Talkspace, Inc.",TALKW,,NCM,
Tantech Holdings Ltd,TANH,Consumer Defensive,NCM,China
Taoping Inc.,TAOP,Technology,NCM,China
"Protara Therapeutics, Inc.",TARA,Healthcare,NGM,United States
Tradr 2X Long Innovation ETF,TARK,,NGM,
"Tarsus Pharmaceuticals, Inc.",TARS,Healthcare,NMS,United States
"TaskUs, Inc.",TASK,Technology,NMS,United States
TAT Technologies Ltd.,TATT,Industrials,NGM,Israel
T. Rowe Price Intermediate Municipal Income ETF,TAXE,,NGM,
"Taylor Devices, Inc.",TAYD,Industrials,NCM,United States
"The Bancorp, Inc.",TBBK,Financial Services,NMS,United States
US Treasury 3 Month Bill ETF,TBIL,,NGM,
"Telesis Bio, Inc.",TBIO,Healthcare,NMS,United States
Taboola.com Ltd.,TBLA,Communication Services,NMS,United States
Taboola.com Ltd.,TBLAW,Communication Services,NMS,United States
Thornburg Income Builder Opportunities Trust,TBLD,,NGM,United States
Trailblazer Merger Corporation I,TBMC,Financial Services,NGM,United States
Trailblazer Merger Corporation I,TBMCR,,NGM,
Territorial Bancorp Inc.,TBNK,Financial Services,NMS,United States
"Theravance Biopharma, Inc.",TBPH,Healthcare,NGM,United States
"TruBridge, Inc.",TBRG,Healthcare,NMS,United States
TuanChe Limited,TC,Communication Services,NCM,China
"Texas Capital Bancshares, Inc.",TCBI,Financial Services,NMS,United States
"Texas Capital Bancshares, Inc.",TCBIO,Financial Services,NMS,United States
TriCo Bancshares,TCBK,Financial Services,NMS,United States
TC Biopharm (Holdings) Plc,TCBP,Healthcare,NCM,United Kingdom
TC Biopharm (Holdings) Plc,TCBPW,Healthcare,NCM,United Kingdom
"Texas Community Bancshares, Inc.",TCBS,Financial Services,NCM,United States
"Third Coast Bancshares, Inc.",TCBX,Financial Services,NMS,United States
iShares MSCI China Multisector Tech ETF,TCHI,,NGM,
Top KingWin Ltd,TCJH,Financial Services,NCM,China
"Tactile Systems Technology, Inc.",TCMD,Healthcare,NGM,United States
Trip.com Group Limited,TCOM,Consumer Cyclical,NMS,Singapore
BlackRock TCP Capital Corp.,TCPC,Financial Services,NMS,United States
"Alaunos Therapeutics, Inc.",TCRT,Healthcare,NCM,United States
"TScan Therapeutics, Inc.",TCRX,Healthcare,NGM,United States
TCTM Kids IT Education Inc.,TCTM,Consumer Defensive,NCM,China
Tucows Inc.,TCX,Technology,NCM,Canada
Touchstone Dynamic International ETF,TDI,,NGM,
First Trust NASDAQ Technology Dividend Index Fund,TDIV,,NGM,
Cabana Target Beta ETF,TDSB,,NGM,
Cabana Target Drawdown 10 ETF,TDSC,,NGM,
ThredUp Inc.,TDUP,Consumer Cyclical,NMS,United States
Atlassian Corporation,TEAM,Technology,NMS,Australia
Bio-Techne Corporation,TECH,Healthcare,NMS,United States
"Tectonic Financial, Inc.",TECTP,Financial Services,NCM,United States
"Tectonic Therapeutic, Inc.",TECX,Healthcare,NGM,United States
"TELA Bio, Inc.",TELA,Healthcare,NGM,United States
"Telomir Pharmaceuticals, Inc.",TELO,Healthcare,NCM,United States
"Tempus AI, Inc",TEM,Healthcare,NMS,United States
"Tenable Holdings, Inc.",TENB,Technology,NMS,United States
"Tenax Therapeutics, Inc.",TENX,Healthcare,NCM,United States
"Teradyne, Inc.",TER,Technology,NMS,United States
"Terns Pharmaceuticals, Inc.",TERN,Healthcare,NMS,United States
Technology & Telecommunication Acquisition Corporation,TETE,Financial Services,NGM,Malaysia
Technology & Telecommunication Acquisition Corporation,TETEU,Financial Services,NGM,Malaysia
Technology & Telecommunication Acquisition Corporation,TETEW,Financial Services,NGM,Malaysia
"TFF Pharmaceuticals, Inc.",TFFP,Healthcare,NCM,United States
"Triumph Financial, Inc.",TFIN,Financial Services,NMS,United States
"Triumph Financial, Inc.",TFINP,Financial Services,NMS,United States
TFS Financial Corporation,TFSL,Financial Services,NMS,United States
Target Global Acquisition I Corp.,TGAA,Financial Services,NGM,Cayman Islands
Target Global Acquisition I Corp.,TGAAU,Financial Services,NGM,Cayman Islands
Target Global Acquisition I Corp.,TGAAW,Financial Services,NGM,Cayman Islands
Treasure Global Inc.,TGL,Technology,NCM,United States
"TG Therapeutics, Inc.",TGTX,Healthcare,NCM,United States
Target Hospitality Corp.,TH,Industrials,NCM,United States
"Tharimmune, Inc.",THAR,Healthcare,NCM,United States
TH International Limited,THCH,Consumer Cyclical,NCM,China
Thunder Bridge Capital Partners IV Inc.,THCP,Financial Services,NGM,United States
Thunder Bridge Capital Partners IV Inc.,THCPU,Financial Services,NGM,United States
Thunder Bridge Capital Partners IV Inc.,THCPW,Financial Services,NGM,United States
First Financial Corporation,THFF,Financial Services,NMS,United States
"Third Harmonic Bio, Inc.",THRD,Healthcare,NGM,United States
Gentherm Incorporated,THRM,Consumer Cyclical,NMS,United States
"Thryv Holdings, Inc.",THRY,Communication Services,NCM,United States
Theratechnologies Inc.,THTX,Healthcare,NCM,Canada
Millicom International Cellular S.A.,TIGO,Communication Services,NMS,Luxembourg
UP Fintech Holding Limited,TIGR,Financial Services,NMS,China
"Instil Bio, Inc.",TIL,Healthcare,NCM,United States
"Interface, Inc.",TILE,Industrials,NMS,United States
Tiptree Inc.,TIPT,Financial Services,NCM,United States
Tian Ruixiang Holdings Ltd,TIRX,Financial Services,NCM,China
Titan Machinery Inc.,TITN,Industrials,NMS,United States
"Tivic Health Systems, Inc.",TIVC,Healthcare,NCM,United States
"Yoshitsu Co., Ltd",TKLF,Consumer Cyclical,NCM,Japan
"Alpha Teknova, Inc.",TKNO,Healthcare,NGM,United States
"Tandy Leather Factory, Inc.",TLF,Consumer Cyclical,NCM,United States
TLGY Acquisition Corporation,TLGY,Financial Services,NCM,United States
TLGY Acquisition Corporation,TLGYU,Financial Services,NCM,United States
TLGY Acquisition Corporation,TLGYW,Financial Services,NCM,United States
Talen Energy Corporation,TLN,Utilities,NMS,United States
"Talphera, Inc.",TLPH,Healthcare,NGM,United States
"Tilray Brands, Inc.",TLRY,Healthcare,NMS,Canada
Telos Corporation,TLS,Technology,NGM,United States
Tiziana Life Sciences Ltd,TLSA,Healthcare,NCM,United Kingdom
"TriSalus Life Sciences, Inc.",TLSI,Healthcare,NGM,United States
"TriSalus Life Sciences, Inc.",TLSIW,Healthcare,NGM,United States
iShares 20+ Year Treasury Bond ETF,TLT,,NGM,
TMC the metals company Inc.,TMC,Basic Materials,NMS,Canada
"Treace Medical Concepts, Inc.",TMCI,Healthcare,NMS,United States
TMC the metals company Inc.,TMCWW,Basic Materials,NMS,Canada
"TransMedics Group, Inc.",TMDX,Healthcare,NGM,United States
iShares Transition-Enabling Metals ETF,TMET,,NGM,
TMT Acquisition Corp,TMTC,Financial Services,NGM,United States
TMT Acquisition Corp,TMTCR,,NGM,
TMT Acquisition Corp,TMTCU,Financial Services,NGM,United States
"T-Mobile US, Inc.",TMUS,Communication Services,NMS,United States
"Tandem Diabetes Care, Inc.",TNDM,Healthcare,NGM,United States
"TNF Pharmaceuticals, Inc.",TNFA,Healthcare,NCM,United States
"Tango Therapeutics, Inc.",TNGX,Healthcare,NGM,United States
"Tenon Medical, Inc.",TNON,Healthcare,NCM,United States
"Tenon Medical, Inc.",TNONW,,NCM,
Tonix Pharmaceuticals Holding Corp.,TNXP,Healthcare,NCM,United States
"Tenaya Therapeutics, Inc.",TNYA,Healthcare,NMS,United States
"The Oncology Institute, Inc.",TOI,Healthcare,NCM,United States
"The Oncology Institute, Inc.",TOIIW,Healthcare,NCM,United States
"TOMI Environmental Solutions, Inc.",TOMZ,Industrials,NCM,United States
TOP Financial Group Limited,TOP,Financial Services,NCM,Hong Kong
Toro Corp.,TORO,Industrials,NCM,Cyprus
Tuniu Corporation,TOUR,Consumer Cyclical,NGM,China
TowneBank,TOWN,Financial Services,NMS,United States
"TOYO Co., Ltd",TOYO,Technology,NCM,Japan
TechPrecision Corporation,TPCS,Industrials,NCM,United States
TPG Inc.,TPG,Financial Services,NMS,United States
"TPG Operating Group II, L.P. 6.950% Fixed-Rate Junior Subordinated Notes due 2064",TPGXL,,NGM,
"TPI Composites, Inc.",TPIC,Industrials,NGM,United States
"Tempest Therapeutics, Inc.",TPST,Healthcare,NCM,United States
ProShares UltraPro QQQ,TQQQ,,NGM,
"Traws Pharma, Inc.",TRAW,Healthcare,NCM,United States
"Entrada Therapeutics, Inc.",TRDA,Healthcare,NGM,United States
"LendingTree, Inc.",TREE,Financial Services,NMS,United States
Trinity Biotech plc,TRIB,Healthcare,NMS,Ireland
Trinity Capital Inc.,TRIN,Financial Services,NMS,United States
Trinity Capital Inc. 7.875% Notes Due 2029,TRINI,,NMS,
,TRINL,,NGM,
Trinity Capital Inc. 7.875% Notes due 2029,TRINZ,,NMS,
"Tripadvisor, Inc.",TRIP,Consumer Cyclical,NMS,United States
Trimble Inc.,TRMB,Technology,NMS,United States
TORM plc,TRMD,Energy,NMS,United Kingdom
Trustmark Corporation,TRMK,Financial Services,NMS,United States
"Tourmaline Bio, Inc.",TRML,Healthcare,NMS,United States
Interactive Strength Inc.,TRNR,Consumer Cyclical,NCM,United States
"Transcat, Inc.",TRNS,Industrials,NGM,United States
"TROOPS, Inc.",TROO,Technology,NCM,Hong Kong
"T. Rowe Price Group, Inc.",TROW,Financial Services,NMS,United States
TriMas Corporation,TRS,Consumer Cyclical,NMS,United States
Tungray Technologies Inc.,TRSG,Industrials,NCM,Singapore
TrustCo Bank Corp NY,TRST,Financial Services,NMS,United States
"TrueCar, Inc.",TRUE,Communication Services,NMS,United States
"TruGolf Holdings, Inc.",TRUG,Communication Services,NGM,United States
"Trupanion, Inc.",TRUP,Financial Services,NGM,United States
trivago N.V.,TRVG,Communication Services,NMS,Germany
"Trevi Therapeutics, Inc.",TRVI,Healthcare,NGM,United States
"Trevena, Inc.",TRVN,Healthcare,NCM,United States
Telesat Corporation,TSAT,Technology,NMS,Canada
"Timberland Bancorp, Inc.",TSBK,Financial Services,NGM,United States
Turnstone Biologics Corp.,TSBX,Healthcare,NGM,United States
Tractor Supply Company,TSCO,Consumer Cyclical,NMS,United States
Graniteshares 2x Short TSLA Daily ETF,TSDD,,NGM,
Tower Semiconductor Ltd.,TSEM,Technology,NMS,Israel
"Taysha Gene Therapies, Inc.",TSHA,Healthcare,NMS,United States
GraniteShares 1.25x Long Tsla Daily ETF,TSL,,NGM,
"Tesla, Inc.",TSLA,Consumer Cyclical,NMS,United States
Direxion Daily TSLA Bull 2X Shares,TSLL,,NGM,
Tradr 2X Short TSLA Daily ETF,TSLQ,,NGM,
Graniteshares 2x Long TSLA Daily ETF,TSLR,,NGM,
Direxion Daily TSLA Bear 1X Shares,TSLS,,NGM,
T-Rex 2X Long Tesla Daily Target ETF,TSLT,,NGM,
Tradr 1.5X Long TSLA Weekly ETF,TSLW,,NGM,
T-Rex 2X Inverse Tesla Daily Target ETF,TSLZ,,NGM,
ETF Opportunities Trust - Tapp Finance SPY Daily Growth & Income ETF,TSPY,,NGM,
"2seventy bio, Inc.",TSVT,Healthcare,NMS,United States
"The Trade Desk, Inc.",TTD,Technology,NGM,United States
"TTEC Holdings, Inc.",TTEC,Technology,NMS,United States
"Tetra Tech, Inc.",TTEK,Industrials,NMS,United States
"TechTarget, Inc.",TTGT,Communication Services,NGM,United States
"TTM Technologies, Inc.",TTMI,Technology,NMS,United States
"Titan Pharmaceuticals, Inc.",TTNP,Healthcare,NCM,United States
"T2 Biosystems, Inc.",TTOO,Healthcare,NCM,United States
"Tile Shop Holdings, Inc.",TTSH,Consumer Cyclical,NCM,United States
"Take-Two Interactive Software, Inc.",TTWO,Communication Services,NMS,United States
STF Tactical Growth ETF,TUG,,NGM,
STF Tactical Growth & Income ETF,TUGN,,NGM,
iShares MSCI Turkey ETF,TUR,,NGM,
"Turbo Energy, S.A.",TURB,Technology,NCM,Spain
180 Degree Capital Corp.,TURN,Financial Services,NGM,United States
"Mammoth Energy Services, Inc.",TUSK,Industrials,NMS,United States
Tevogen Bio Holdings Inc.,TVGN,Healthcare,NGM,United States
Tevogen Bio Holdings Inc.,TVGNW,Healthcare,NCM,United States
"Travere Therapeutics, Inc.",TVTX,Healthcare,NGM,United States
Tradeweb Markets Inc.,TW,Financial Services,NMS,United States
